record_timestamp,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR
6/10/2024 3:15,11.0562,11.7906,12.7037,27.7406,26.5875,0,24.9937,24.5094,0,23.0219,22.4656,0
6/10/2024 3:30,10.2187,11.2469,12.6887,27.7469,26.675,0,25,24.4844,0,23.0375,22.4875,0
6/10/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 4:15,12.6875,13.1844,12.6187,27.6969,26.6812,0,24.9781,24.5094,0,23.0781,22.5531,0
6/10/2024 4:30,12.4656,12.9625,12.705,27.775,26.6969,0,24.9719,24.525,0,23.1031,22.575,0
6/10/2024 4:45,12.3094,12.825,12.7025,27.8187,26.6594,0,24.975,24.5031,0,23.1094,22.5844,0
6/10/2024 5:00,12.2031,12.7406,12.6712,27.7156,26.7,0,24.9687,24.5031,0,23.1375,22.6156,0
6/10/2024 5:15,12.125,12.6906,12.6925,27.8062,26.7062,0,24.9719,24.525,0,23.1531,22.6344,0
6/10/2024 5:30,11.9687,12.5312,12.6787,27.7375,26.65,0,24.9719,24.5375,0,23.1594,22.6562,0
6/10/2024 5:45,11.0281,12.0594,12.6562,27.7469,26.6469,0,24.9594,24.5562,0,23.1812,22.6875,0
6/10/2024 6:00,10.0031,11.1812,12.6737,27.7312,26.6906,0,24.9594,24.5156,0,23.2,22.6937,0
6/10/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 6:30,13.0469,13.4219,12.7337,27.7281,26.7125,0,24.9594,24.5219,0,23.2219,22.7406,0
6/10/2024 6:45,10.8312,12.7437,12.7337,27.8187,26.6969,0,24.9531,24.5531,0,23.2344,22.7562,0
6/10/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 7:15,13.5562,13.9906,12.6925,27.8656,26.7312,0,24.9437,24.5594,0,23.275,22.7937,0
6/10/2024 7:30,10.0812,11.95,12.6837,27.7406,26.7219,0,24.9469,24.5625,0,23.275,22.8,0
6/10/2024 7:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 8:00,13.3406,13.9469,12.75,27.8281,26.6906,0,24.9375,24.5594,0,23.3094,22.8469,0
6/10/2024 8:15,11.925,13.1375,12.7462,27.8625,26.725,0,24.9375,24.5437,0,23.3094,22.8594,0
6/10/2024 8:30,10.1344,11.7906,12.6675,27.8562,26.6687,0,24.9344,24.5531,0,23.3344,22.875,0
6/10/2024 8:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 9:00,13.3656,13.7031,12.6412,27.7844,26.7281,0,24.9344,24.5812,0,23.3656,22.9187,0
6/10/2024 9:15,12.3375,13.3406,12.7475,27.7719,26.675,0,24.9344,24.5906,0,23.3687,22.9312,0
6/10/2024 9:30,10.3469,11.7719,12.69,27.8406,26.7031,0,24.9187,24.6156,0,23.3844,22.9469,0
6/10/2024 9:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 10:00,13.2062,13.5844,12.7162,27.875,26.6937,0,24.9187,24.6,0,23.4156,22.975,0
6/10/2024 10:15,10.1937,12.25,12.6925,27.8,26.7062,0,24.9125,24.5844,0,23.4344,22.9969,0
6/10/2024 10:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 10:45,12.7,13.85,12.7337,27.9125,26.7781,0,24.9062,24.5906,0,23.4656,23.0469,0
6/10/2024 11:00,10.3187,12.1562,12.7562,27.8469,26.7875,0,24.9094,24.6,0,23.4656,23.0562,0
6/10/2024 11:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 11:30,13.5156,13.9,12.745,27.9687,26.7312,0,24.9062,24.6156,0,23.4906,23.075,0
6/10/2024 11:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 12:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 12:15,12.4125,13.8594,12.6862,27.9562,26.8312,0,24.9,24.6375,0,23.5156,23.1219,0
6/10/2024 12:30,9.9,11.55,12.645,28.0062,26.8125,0,24.9062,24.6312,0,23.5406,23.1312,0
6/10/2024 12:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 13:00,12.9906,13.5812,12.7062,28.05,26.8375,0,24.8969,24.6437,0,23.5656,23.1594,0
6/10/2024 13:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 13:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 13:45,12.2469,13.7406,12.6937,27.9937,26.8531,0,24.8844,24.65,0,23.5937,23.2281,0
6/10/2024 14:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 14:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 14:30,11.4562,13.0594,12.6887,28.0781,26.9844,0,24.8906,24.6594,0,23.6219,23.2594,0
6/10/2024 14:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 15:00,13.0531,14.0937,12.6612,28.1219,26.9469,0,24.8781,24.6656,0,23.6437,23.2781,0
6/10/2024 15:15,10.7187,12.3344,12.7237,28.1625,26.9656,0,24.8812,24.6687,0,23.6656,23.2844,0
6/10/2024 15:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 15:45,11.8312,13.4219,12.6737,28.1281,27.0219,0,24.8781,24.6625,0,23.6781,23.325,0
6/10/2024 16:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 16:15,14.4844,14.5719,12.7487,28.25,27.0937,0,24.8719,24.6875,0,23.6937,23.3406,0
6/10/2024 16:30,10.9594,12.7875,12.6575,28.1812,27.0437,0,24.8781,24.675,0,23.725,23.3625,0
6/10/2024 16:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 17:00,13.0906,14.5719,12.6962,28.2719,27.0437,0,24.8656,24.6969,0,23.7281,23.3844,0
6/10/2024 17:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 17:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 17:45,11.425,13.4156,12.7475,28.2719,27.0812,0,24.8594,24.6906,0,23.7687,23.4156,0
6/10/2024 18:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 18:15,13.2406,14.7281,12.7662,28.3344,27.1906,0,24.8625,24.6937,0,23.7812,23.4469,0
6/10/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 18:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 19:00,11.4656,13.6031,12.665,28.4156,27.175,0,24.8594,24.7094,0,23.8094,23.4906,0
6/10/2024 19:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 19:30,14.1687,15.3719,12.6387,28.3437,27.2281,0,24.8625,24.7187,0,23.8312,23.5187,0
6/10/2024 19:45,14.0625,14.0937,12.6525,28.3594,27.2437,0,24.8687,24.7219,0,23.8281,23.5219,0
6/10/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 20:15,12.5781,14.9812,12.6862,28.4531,27.1844,0,24.8594,24.7219,0,23.85,23.55,0
6/10/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 21:30,14.1781,15.8687,12.655,28.3969,27.2375,0,24.8656,24.7375,0,23.8969,23.6,0
6/10/2024 21:45,13.7937,13.8094,12.7175,28.4531,27.2594,0,24.8719,24.7406,0,23.9,23.6062,0
6/10/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 22:15,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 22:45,12.8906,15.6125,12.6962,28.4375,27.325,0,24.8656,24.7625,0,23.9312,23.6437,0
6/10/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 23:15,13.775,15.4469,12.7525,28.5312,27.2562,0,24.8719,24.7594,0,23.9406,23.6625,0
6/10/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
6/10/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 0:00,11.7719,14.2312,12.705,28.5219,27.3437,0,24.8719,24.775,0,23.9812,23.7,0
7/10/2024 0:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 0:30,12.7,15.3156,12.6825,28.4562,27.3031,0,24.8687,24.7781,0,23.9937,23.7187,0
7/10/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 1:45,13.9406,14.4625,12.7175,28.5219,27.3219,0,24.8844,24.8062,0,24.0375,23.7687,0
7/10/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 2:15,15.3469,16.225,12.7187,28.5437,27.3469,0,24.8844,24.8219,0,24.0562,23.7906,0
7/10/2024 2:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 2:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 3:30,12.9875,15.7094,12.7662,28.575,27.4062,0,24.8906,24.8156,0,24.1125,23.8469,0
7/10/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 4:00,13.775,15.4812,12.73,28.4781,27.4,0,24.8969,24.8312,0,24.125,23.8562,0
7/10/2024 4:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 4:45,11.3469,13.8344,12.6412,28.4781,27.3781,0,24.9094,24.85,0,24.1656,23.8844,0
7/10/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 5:15,12.275,15.0469,12.7412,28.5344,27.3625,0,24.9031,24.8406,0,24.1844,23.9031,0
7/10/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 5:45,16.2625,16.325,12.7125,28.4562,27.375,0,24.9062,24.8625,0,24.1937,23.9281,0
7/10/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 6:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 7:00,13.1375,15.7875,12.7262,28.5094,27.4406,0,24.9156,24.8906,0,24.2437,23.9812,0
7/10/2024 7:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 7:30,15.3031,18.6406,13.5212,28.5437,27.4344,0,24.9312,24.8812,0,24.2625,24.0062,0
7/10/2024 7:45,13.7,17.1437,12.0687,28.4719,27.3719,0,24.9344,24.8906,0,15.0875,19.6656,80.0562
7/10/2024 8:00,12.4625,15.3219,12.0612,28.5312,27.375,0,24.925,24.8969,0,12.3937,16.7312,78.7625
7/10/2024 8:15,12.4344,15.15,12.0525,28.4812,27.4187,0,24.9375,24.7906,0,11.7281,15.675,79.4687
7/10/2024 8:30,12.3531,14.9187,12.0025,28.5781,27.4437,0,24.9375,24.6875,0,11.7156,15.25,79.2875
7/10/2024 8:45,12.525,15.1375,12.1262,28.5594,27.3875,0,24.9406,24.1531,0,11.7187,15.2594,79.3062
7/10/2024 9:00,12.2531,14.7594,12.1875,28.4875,27.4844,0,24.9437,24.05,0,11.4594,15.0344,78.7687
7/10/2024 9:15,17.4219,17.2969,0,28.5375,27.4969,0,24.9375,23.7687,0,11.7969,15.0437,79.975
7/10/2024 9:30,15.5625,17.3187,0,28.5406,27.4437,0,24.9125,23.4156,0,11.625,15.3687,79.9437
7/10/2024 9:45,15.15,17.3844,0,28.6687,27.4969,0,24.8719,23.45,0,11.425,15.1719,80.1937
7/10/2024 10:00,14.6406,17.4906,0,28.5781,27.5187,0,24.8219,23.0781,0,11.725,15.0719,80.2812
7/10/2024 10:15,14.7562,17.575,0,28.6062,27.5437,0,24.775,23.0875,0,11.7937,14.9781,79.5312
7/10/2024 10:30,14.7531,17.7062,0,28.7281,27.5031,0,24.7031,22.9125,0,11.6562,15.2469,80.3375
7/10/2024 10:45,14.4625,17.8219,0,28.7219,27.5719,0,24.6375,22.7937,0,11.5031,15.1094,79.8937
7/10/2024 11:00,14.5562,17.9781,0,28.65,27.575,0,24.5875,22.6,0,11.7375,15.0062,79.8375
7/10/2024 11:15,14.5687,18.1062,0,28.6437,27.5562,0,24.55,22.4844,0,11.6375,15.0469,79.55
7/10/2024 11:30,14.4969,18.2344,0,28.6812,27.5812,0,24.5031,22.5187,0,11.5125,15.1906,80.2562
7/10/2024 11:45,14.4719,18.3719,0,28.6844,27.5812,0,24.4687,22.375,0,11.5687,15.0781,79.4375
7/10/2024 12:00,14.3656,18.5094,0,28.725,27.6969,0,24.4312,22.4,0,11.7781,14.925,79.5625
7/10/2024 12:15,14.2781,18.65,0,28.7812,27.6125,0,24.4156,22.3344,0,11.5344,15.1812,79.5312
7/10/2024 12:30,14.6906,18.8062,0,28.8312,27.6844,0,24.3875,22.3875,0,11.3219,14.925,79.3937
7/10/2024 12:45,14.5187,18.9344,0,28.8344,27.7344,0,24.3719,22.2906,0,11.6687,14.8156,80.1875
7/10/2024 13:00,14.5719,19.0625,0,28.7562,27.7437,0,24.3312,22.3219,0,11.7875,14.9719,80.2562
7/10/2024 13:15,14.3687,19.2094,0,28.8937,27.6969,0,24.3219,22.2469,0,11.7094,14.85,80
7/10/2024 13:30,14.5937,19.3437,0,28.8094,27.7625,0,24.3031,22.2187,0,11.6687,14.8,79.6687
7/10/2024 13:45,14.7531,19.4656,0,28.9281,27.7437,0,24.2844,22.3125,0,11.5594,15.15,79.35
7/10/2024 14:00,14.3187,19.5812,0,28.8281,27.7937,0,24.2719,22.0781,0,11.725,14.8469,79.4312
7/10/2024 14:15,14.0656,19.7281,0,28.8375,27.7469,0,24.2562,21.9781,0,11.6594,15.0844,79.5625
7/10/2024 14:30,14.7281,19.8562,0,29.0031,27.7562,0,24.2469,21.9437,0,11.7156,14.9437,79.7062
7/10/2024 14:45,14.6937,19.9875,0,28.9094,27.8406,0,24.2344,22.1187,0,11.9594,15.1531,79.6375
7/10/2024 15:00,14.5531,20.1156,0,28.925,27.8781,0,24.2219,21.9406,0,11.5312,15.0781,79.275
7/10/2024 15:15,14.5656,20.2281,0,28.9562,27.8719,0,24.2125,21.675,0,11.7406,14.9437,79.5125
7/10/2024 15:30,14.5312,20.35,0,28.9375,27.8969,0,24.2,21.9531,0,11.7187,15.0781,79.175
7/10/2024 15:45,14.7,20.4812,0,29.0281,27.9187,0,24.1937,22.0562,0,11.5406,15.0062,79.5625
7/10/2024 16:00,14.7281,20.5969,0,29.0031,27.875,0,24.1844,21.9281,0,11.5969,14.9469,78.9812
7/10/2024 16:15,14.5281,20.7031,0,29.0875,27.8656,0,24.1875,22.15,0,11.7594,15.0844,79.7125
7/10/2024 16:30,14.6406,20.8125,0,29.0281,27.9156,0,24.1875,21.9125,0,11.6375,14.975,79.5125
7/10/2024 16:45,14.5969,20.9281,0,29.0875,27.8781,0,24.1875,21.8,0,11.5094,14.9,79.5937
7/10/2024 17:00,14.1687,21.025,0,29.0094,27.9594,0,24.1562,21.8125,0,11.5625,14.8562,79.65
7/10/2024 17:15,14.2594,21.1437,0,29.0406,27.8969,0,24.1719,21.7594,0,11.6281,14.9312,79.7375
7/10/2024 17:30,14.6344,21.25,0,29.0531,27.9562,0,24.1656,21.7781,0,11.7625,14.9594,79.725
7/10/2024 17:45,13.5375,15.9937,13.79,29.1625,27.9719,0,24.1594,21.9656,0,15.575,15.4375,0
7/10/2024 18:00,11.9,14.7156,13.1512,29.0469,27.9844,0,24.1875,21.6031,0,15.4969,15.4625,0
7/10/2024 18:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 18:45,14.2594,14.2906,12.9562,29.1719,27.9469,0,24.4687,21.6719,0,15.9656,15.5594,0
7/10/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 19:15,12.8062,15.3875,12.98,29.0781,27.9156,0,24.5969,21.7875,0,16.3781,15.7031,0
7/10/2024 19:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 19:45,14.9062,15.6875,12.8312,29.1156,27.9375,0,24.6969,21.775,0,16.7969,15.8625,0
7/10/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 20:30,11.8906,14.3219,12.9662,29.2,27.9156,0,24.7812,21.9656,0,17.3562,16.15,0
7/10/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 21:00,13.65,15.2969,12.9275,29.1187,27.9844,0,24.8406,22.1,0,17.6937,16.3625,0
7/10/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 21:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 21:45,11.9156,14.25,12.875,29.2312,27.9875,0,24.9125,22.1469,0,18.1437,16.6875,0
7/10/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 22:15,12.6344,15.1875,12.955,29.1344,27.925,0,24.9531,22.2656,0,18.4062,16.9094,0
7/10/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 23:00,11.2125,13.5719,12.9175,29.2,27.9156,0,25,22.3594,0,18.7906,17.25,0
7/10/2024 23:15,0,0,0,0,0,0,0,0,0,0,0,0
7/10/2024 23:30,12.5937,15.0875,12.8962,29.0969,28.0062,0,25.0281,22.45,0,19.0031,17.4625,0
7/10/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 0:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 0:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 1:15,15.4375,16.0469,13,29.1406,27.9594,0,25.0906,22.8156,0,19.5656,18.1625,0
8/10/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 2:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 2:30,14.0187,15.8625,12.87,29.0687,27.9719,0,25.1219,22.8719,0,19.8844,18.5562,0
8/10/2024 2:45,14.0187,14.0344,12.96,29.15,27.9781,0,25.1187,22.9812,0,19.9281,18.6531,0
8/10/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 3:45,12.825,15.5812,12.9825,29.0781,27.9469,0,25.1312,23.1156,0,20.1625,18.9187,0
8/10/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 4:15,13.9031,15.3656,12.8475,29.0375,27.925,0,25.1375,23.0812,0,20.2656,19.0469,0
8/10/2024 4:30,13.8187,13.8406,12.9187,28.9906,27.9125,0,25.1406,23.1844,0,20.3219,19.1187,0
8/10/2024 4:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 5:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 5:30,13.7594,15.6844,12.8912,29.0281,27.8844,0,25.1469,23.2437,0,20.525,19.35,0
8/10/2024 5:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 6:45,12.6437,15.1719,12.9237,28.8875,27.8031,0,25.1437,23.3875,0,20.7469,19.6219,0
8/10/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 7:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 7:30,14.9719,18.0406,13.8075,28.8875,27.7375,0,25.1437,23.4375,0,20.8781,19.7906,0
8/10/2024 7:45,17.5219,17.7531,12.2237,28.9187,27.7344,0,25.075,23.6344,0,13.5437,18.2625,79.6937
8/10/2024 8:00,12.0375,15.0969,12.2912,28.9406,27.7437,0,25.0125,23.6781,0,11.8219,15.3125,79.3562
8/10/2024 8:15,12.975,15.875,12.1725,28.8875,27.6906,0,24.9594,23.7062,0,11.7656,14.8125,79.2125
8/10/2024 8:30,17.7125,17.6656,0,28.8375,27.7344,0,24.9,23.7781,0,12.0031,15.1094,79.4125
8/10/2024 8:45,15.3031,17.6656,0,28.8156,27.7687,0,24.85,23.8625,0,11.6719,14.875,79.8312
8/10/2024 9:00,14.8562,17.7562,0,28.8219,27.6687,0,24.8156,23.8562,0,11.4375,14.8781,79.8625
8/10/2024 9:15,14.6,17.8656,0,28.8125,27.7687,0,24.7875,23.8156,0,11.4844,14.8,79.7437
8/10/2024 9:30,14.725,17.9687,0,28.8,27.6625,0,24.7687,23.9156,0,11.6625,14.7937,79.8312
8/10/2024 9:45,14.3094,18.1094,0,28.8187,27.7281,0,24.7594,23.9875,0,11.5937,14.6656,79.5625
8/10/2024 10:00,14.375,18.2344,0,28.85,27.7375,0,24.7312,23.9469,0,11.6656,14.9594,79.9062
8/10/2024 10:15,14.2156,18.3375,0,28.8125,27.725,0,24.7187,24.0562,0,11.5094,14.9062,79.9125
8/10/2024 10:30,14.5125,18.4875,0,28.8937,27.7187,0,24.7187,24.0687,0,11.6,14.8469,79.4687
8/10/2024 10:45,14.4844,18.5875,0,28.7937,27.7156,0,24.7312,24.0687,0,11.4344,14.7125,79.2625
8/10/2024 11:00,14.4094,18.725,0,28.8812,27.6969,0,24.7125,24.0469,0,11.6437,14.8812,79.65
8/10/2024 11:15,14.6719,18.85,0,28.8781,27.65,0,24.7094,24.1219,0,11.5375,14.7031,79.6625
8/10/2024 11:30,14.7937,18.9875,0,28.875,27.6781,0,24.7312,24.1219,0,11.6,14.7531,79.6187
8/10/2024 11:45,14.7594,19.1094,0,28.7969,27.7156,0,24.7312,24.2469,0,11.4094,14.8312,79.275
8/10/2024 12:00,14.6625,19.2437,0,28.9187,27.7375,0,24.7469,24.1375,0,11.4375,14.6656,79.7187
8/10/2024 12:15,14.0875,19.3437,0,28.7969,27.7375,0,24.7531,24.1937,0,11.7094,14.8125,79.4687
8/10/2024 12:30,14.2,19.4625,0,28.9531,27.7406,0,24.7594,24.275,0,11.5812,14.7812,79.8937
8/10/2024 12:45,14.5281,19.6,0,28.8094,27.7437,0,24.775,24.3031,0,11.6562,14.6969,79.825
8/10/2024 13:00,14.0562,19.7094,0,28.8219,27.6437,0,24.7937,24.275,0,11.5969,14.6844,79.3062
8/10/2024 13:15,14.2969,19.8469,0,28.8969,27.7062,0,24.8062,24.3531,0,11.6,14.6906,79.4375
8/10/2024 13:30,14.5094,19.9594,0,28.9594,27.7406,0,24.8156,24.4125,0,11.9125,15.0156,79.6437
8/10/2024 13:45,14.4969,20.0687,0,28.8625,27.7312,0,24.8469,24.3969,0,11.5906,14.7812,79.3437
8/10/2024 14:00,14.7375,20.1719,0,28.8812,27.6812,0,24.8656,24.4344,0,11.5375,14.6844,79.6062
8/10/2024 14:15,14.7187,20.2969,0,28.8937,27.7594,0,24.8844,24.4937,0,11.6594,14.8562,79.95
8/10/2024 14:30,14.6437,20.4094,0,29.0062,27.7687,0,24.9125,24.4844,0,11.5937,14.7719,79.425
8/10/2024 14:45,14.3344,20.5094,0,28.9,27.7687,0,24.9375,24.5219,0,11.6937,14.8844,79.9687
8/10/2024 15:00,14.3344,20.6062,0,28.9687,27.7687,0,24.9469,24.5656,0,11.4937,14.9031,79.5187
8/10/2024 15:15,14.5531,20.7406,0,28.9,27.775,0,24.975,24.5531,0,11.575,14.7406,79.5937
8/10/2024 15:30,14.9062,20.8562,0,29.0156,27.8,0,25,24.5937,0,11.75,14.8875,79.6375
8/10/2024 15:45,14.2531,20.9281,0,28.9344,27.775,0,25.0187,24.6625,0,11.5562,14.6625,79.0937
8/10/2024 16:00,14.7094,21.0375,0,28.9219,27.725,0,25.0344,24.6562,0,11.4875,14.5562,79.6375
8/10/2024 16:15,14.7062,21.1312,0,29.0594,27.7281,0,25.05,24.6625,0,11.8906,14.7719,79.7125
8/10/2024 16:30,14.0406,21.2531,0,29.0031,27.8125,0,25.0812,24.7125,0,11.6469,14.6594,79.1875
8/10/2024 16:45,14.5281,21.3344,0,28.9531,27.8344,0,25.1094,24.7531,0,11.5406,14.6031,79.1375
8/10/2024 17:00,14.5094,21.4531,0,29.0687,27.8187,0,25.1312,24.775,0,11.5656,14.5062,79.375
8/10/2024 17:15,14.55,21.5375,0,28.9719,27.8281,0,25.1437,24.8062,0,11.7812,14.9031,79.4375
8/10/2024 17:30,14.6219,21.6125,0,28.9937,27.8062,0,25.1719,24.8437,0,11.6437,14.65,79.6562
8/10/2024 17:45,13.3406,15.8062,13.8575,28.95,27.8437,0,25.1937,24.8969,0,15.4125,15.275,0
8/10/2024 18:00,12.0375,14.8094,13.2862,29.0594,27.85,0,25.2062,24.8687,0,15.3562,15.2875,0
8/10/2024 18:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 18:30,14.2625,16.1687,13.1087,28.9875,27.7656,0,25.2906,24.8375,0,15.6031,15.3375,0
8/10/2024 18:45,11.6,13.5375,13.1862,28.9812,27.7656,0,25.3219,24.8719,0,15.8,15.4062,0
8/10/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 19:15,13.4344,14.9062,13.125,29.0656,27.7656,0,25.3812,24.8687,0,16.2094,15.5312,0
8/10/2024 19:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 19:45,14.6531,15.7406,13.1787,29.0562,27.7531,0,25.4344,24.9469,0,16.5937,15.7062,0
8/10/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 21:00,11.6469,14.025,13.0937,29.0656,27.7781,0,25.5344,24.9937,0,17.4937,16.1844,0
8/10/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 21:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 22:15,13.1437,15.2594,12.9225,29.0219,27.7437,0,25.6062,25.075,0,18.2031,16.7562,0
8/10/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2024 23:15,0,0,0,0,0,0,0,0,0,0,0,0
